cnpj,nome,situação,link
42.399.641/0001-00,QUATI BABY COMERCIO DE ARTIGO DO VESTUARIO INFANTIL LTDA,Ativa,http://cnpj.biz/42.399.641/0001-00,
43.404.494/0001-82,R Q CERVEJAS ARTESANAIS E VINHOS LTDA,Ativa,http://cnpj.biz/43.404.494/0001-82,
42.745.058/0001-04,FRESH EXPRESS LTDA,Ativa,http://cnpj.biz/42.745.058/0001-04,
41.598.462/0001-30,DMD COMERCIO DE BEBIDAS LTDA,Ativa,http://cnpj.biz/41.598.462/0001-30,
41.339.711/0001-72,J. C. SIQUEIRA DOS SANTOS FERRAGENS,Ativa,http://cnpj.biz/41.339.711/0001-72,
44.215.474/0001-26,A DE S B DIAS,Ativa,http://cnpj.biz/44.215.474/0001-26,
41.433.226/0001-63,JARDINS SUPERMERCADOS LTDA,Ativa,http://cnpj.biz/41.433.226/0001-63,
44.413.056/0001-43,DESTAQUE INTERMEDIACOES LTDA,Ativa,http://cnpj.biz/44.413.056/0001-43,
44.461.215/0001-85,LFCM CANDY STORE COMERCIO E CONFECCAO DE ROUPAS LIMITADA,Ativa,http://cnpj.biz/44.461.215/0001-85,
43.782.826/0001-62,SEMIJOIAS CURITIBA LTDA,Ativa,http://cnpj.biz/43.782.826/0001-62,
43.655.607/0001-12,DENGUINHO MEGA STORE LTDA,Ativa,http://cnpj.biz/43.655.607/0001-12,
44.190.217/0001-87,MULTIPACK SOLUCOES LTDA,Ativa,http://cnpj.biz/44.190.217/0001-87,
42.350.412/0001-00,C PHARMA LTDA,Ativa,http://cnpj.biz/42.350.412/0001-00,
42.320.400/0001-24,MERCADO OLA LTDA,Ativa,http://cnpj.biz/42.320.400/0001-24,
44.061.452/0001-59,RODRIGO RIMANSKI AUTOPECAS LTDA,Ativa,http://cnpj.biz/44.061.452/0001-59,
43.981.568/0001-43,DELCAR MULTIMARCAS LTDA,Ativa,http://cnpj.biz/43.981.568/0001-43,
44.334.082/0001-86,MISIAK AUTO CENTER LTDA,Ativa,http://cnpj.biz/44.334.082/0001-86,
43.809.837/0001-99,IP CTBA LTDA,Ativa,http://cnpj.biz/43.809.837/0001-99,
41.637.789/0001-73,LEMOS E DOS ANJOS PROMOCAO DE VENDAS LTDA,Ativa,http://cnpj.biz/41.637.789/0001-73,
42.839.339/0001-26,MWR MOTORS LTDA,Ativa,http://cnpj.biz/42.839.339/0001-26,
43.060.039/0001-07,T S NASSER,Ativa,http://cnpj.biz/43.060.039/0001-07,
44.659.089/0001-78,MV IMPORTS LTDA,Ativa,http://cnpj.biz/44.659.089/0001-78,
41.598.265/0001-10,IURK COMERCIO DE VEICULOS LTDA,Ativa,http://cnpj.biz/41.598.265/0001-10,
44.175.525/0001-33,IMPERIUM LTDA,Ativa,http://cnpj.biz/44.175.525/0001-33,
42.292.689/0001-15,TRATUS MODA INTIMA LTDA,Ativa,http://cnpj.biz/42.292.689/0001-15,
42.570.438/0001-55,ENVIRONTECH EQUIPAMENTOS LTDA,Ativa,http://cnpj.biz/42.570.438/0001-55,
42.000.301/0001-65,FONTANA & VERCELINO LTDA,Ativa,http://cnpj.biz/42.000.301/0001-65,
41.548.647/0001-30,E. J. FERRAZ COMERCIO DE BEBIDAS LTDA,Ativa,http://cnpj.biz/41.548.647/0001-30,
43.595.593/0001-99,VEST BY TECH - ARTIGOS TERAPEUTICOS LTDA,Ativa,http://cnpj.biz/43.595.593/0001-99,
44.340.687/0001-80,ARTI COMERCIO VIRTUAL DO BRASIL LTDA,Ativa,http://cnpj.biz/44.340.687/0001-80,
42.438.840/0001-80,MERCADO ADAMS LTDA,Ativa,http://cnpj.biz/42.438.840/0001-80,
44.378.249/0001-00,"HEY, YOU COSMETICOS LTDA,Ativa",http://cnpj.biz/44.378.249/0001-00,
28.440.515/0006-36,S R F COMERCIO DE MOVEIS LTDA,Ativa,http://cnpj.biz/28.440.515/0006-36,
43.667.564/0001-95,BIBIVIAMORE COMERCIO DE COLCHOES E ACESSORIOS LTDA,Ativa,http://cnpj.biz/43.667.564/0001-95,
41.497.989/0001-78,ARIANE DE MOURA COMERCIO DE COLCHOES E ARTIGOS HOSPITALARES LTDA,Ativa,http://cnpj.biz/41.497.989/0001-78,
42.041.868/0001-80,MVV HORTIFRUTIGRANJEIROS LTDA,Ativa,http://cnpj.biz/42.041.868/0001-80,
42.303.519/0001-99,ARTHORIUS MAXIMUS PERFUMARIA LTDA,Ativa,http://cnpj.biz/42.303.519/0001-99,
44.340.120/0001-03,DOLINI COMERCIO DE SORVETES LTDA,Ativa,http://cnpj.biz/44.340.120/0001-03,
42.063.608/0001-05,SORVETES LAVANDA LTDA,Ativa,http://cnpj.biz/42.063.608/0001-05,
43.600.937/0001-00,POTULSKI DISTRIBUIDORA DE PRODUTOS PET LTDA,Ativa,http://cnpj.biz/43.600.937/0001-00,
41.071.076/0001-95,WM BIKE STORE LTDA,Ativa,http://cnpj.biz/41.071.076/0001-95,
44.049.511/0001-73,CPAP MAP COMERCIO ELETRONICO DE EQUIPAMENTOS MEDICOS LTDA,Ativa,http://cnpj.biz/44.049.511/0001-73,
44.033.036/0001-47,CPAP VAP COMERCIO ELETRONICO DE EQUIPAMENTOS MEDICOS LTDA,Ativa,http://cnpj.biz/44.033.036/0001-47,
41.573.102/0001-83,BIOPAN COMERCIO ATACADISTA DE ALIMENTOS DE PANIFICACAO E CONFEITARIA LTDA,Ativa,http://cnpj.biz/41.573.102/0001-83,
43.992.741/0001-09,GLOW HALF COMERCIO E SERVICOS LTDA,Ativa,http://cnpj.biz/43.992.741/0001-09,
42.560.818/0001-09,A.L. MIQUELETO GRAMA E TERRA,Ativa,http://cnpj.biz/42.560.818/0001-09,
41.357.821/0001-67,F. MENDES COMERCIO VAREJISTA DE CORTINAS LTDA,Ativa,http://cnpj.biz/41.357.821/0001-67,
41.905.104/0001-22,CLN MASTER PHONES COMERCIO DE ELETRONICOS LTDA,Ativa,http://cnpj.biz/41.905.104/0001-22,
42.903.373/0001-12,LONDON AMBIENTES LTDA,Ativa,http://cnpj.biz/42.903.373/0001-12,
42.965.248/0001-37,LZ GOURMET LTDA,Ativa,http://cnpj.biz/42.965.248/0001-37,
43.049.974/0001-72,DZK ARTIGOS PARA CICLISMO LTDA,Ativa,http://cnpj.biz/43.049.974/0001-72,
44.541.974/0001-58,UP BIKE ARTIGOS PARA CICLISMO LTDA,Ativa,http://cnpj.biz/44.541.974/0001-58,
01.393.849/0004-88,HOMEOFARMACIA HOMEOPATIA E MANIPULACAO LTDA,Ativa,http://cnpj.biz/01.393.849/0004-88,
41.812.537/0001-33,WR COMERCIO DE BEBIDAS LTDA,Ativa,http://cnpj.biz/41.812.537/0001-33,
41.324.721/0001-34,AUTO CAR CWB LTDA,Ativa,http://cnpj.biz/41.324.721/0001-34,
41.367.824/0001-81,AJX MANUTENCAO E REPARACAO LTDA,Ativa,http://cnpj.biz/41.367.824/0001-81,
42.378.347/0001-12,PITOCO BRECHO INFANTIL LTDA,Ativa,http://cnpj.biz/42.378.347/0001-12,
44.251.714/0001-48,TULE HOME DECOR LTDA,Ativa,http://cnpj.biz/44.251.714/0001-48,
41.572.449/0001-01,MITH 3D IMPRESSOES LTDA,Ativa,http://cnpj.biz/41.572.449/0001-01,
03.020.689/0005-38,PRIMA COMERCIO DE MATERIAIS ARTISTICOS LTDA,Ativa,http://cnpj.biz/03.020.689/0005-38,
41.195.086/0001-32,ARRUDA COMERCIO DE GAS E BEBIDAS LTDA,Ativa,http://cnpj.biz/41.195.086/0001-32,
42.325.110/0001-73,LUIZ CLAUDIOMIRO ZAMPIERI COMERCIO E SERVICOS INDUSTRIAIS,Ativa,http://cnpj.biz/42.325.110/0001-73,
41.987.507/0001-68,SOLLUS SOLUCAO EM HIGIENE LTDA,Ativa,http://cnpj.biz/41.987.507/0001-68,
42.130.413/0001-30,DISTRIBUIDORA DE BEBIDAS BAH LTDA,Ativa,http://cnpj.biz/42.130.413/0001-30,
42.825.546/0001-21,RO TORTELLI TRICOS INVERNO E VERAO LTDA,Ativa,http://cnpj.biz/42.825.546/0001-21,
41.178.940/0001-52,LAGO & DE LIMA COMERCIO DE ARTIGOS DO VESTUARIO LTDA,Ativa,http://cnpj.biz/41.178.940/0001-52,
43.311.442/0001-61,LE PAPELARIA E PRESENTES LTDA,Ativa,http://cnpj.biz/43.311.442/0001-61,
43.410.052/0001-49,MILKA PET COMERCIO DE PRODUTOS ANIMAIS LTDA,Ativa,http://cnpj.biz/43.410.052/0001-49,
42.817.302/0001-05,MAYER PRODUTOS E ACESSORIOS CIRURGICOS LTDA,Ativa,http://cnpj.biz/42.817.302/0001-05,
43.212.353/0001-68,FAHRT LTDA,Ativa,http://cnpj.biz/43.212.353/0001-68,
42.710.409/0001-41,LANSTOC COMERCIO DE MATERIAL ELETRICO LTDA,Ativa,http://cnpj.biz/42.710.409/0001-41,
31.612.854/0002-33,WINE NOT - COMERCIO DE BEBIDAS LTDA,Ativa,http://cnpj.biz/31.612.854/0002-33,
43.296.980/0001-24,CAPACHO EXPRESS COMERCIO DE TAPETES E CAPACHOS LTDA,Ativa,http://cnpj.biz/43.296.980/0001-24,
41.919.890/0001-17,RAV TECNOLOGIA E PRODUTOS AUTOMOTIVOS LTDA,Ativa,http://cnpj.biz/41.919.890/0001-17,
43.078.326/0001-44,VENUS FITNESS COMERCIO DE ROUPAS DE ARTIGOS ESPORTIVOS LTDA,Ativa,http://cnpj.biz/43.078.326/0001-44,
41.359.224/0001-71,L MARIA GOUVEIA ENXOVAIS,Ativa,http://cnpj.biz/41.359.224/0001-71,
44.133.818/0001-58,YABA LTDA,Ativa,http://cnpj.biz/44.133.818/0001-58,
44.356.504/0001-14,MM COMERCIO DE BOLSAS E ACESSORIOS LTDA,Ativa,http://cnpj.biz/44.356.504/0001-14,
43.663.740/0001-10,TRUST MED FARMACIA DE MANIPULACAO SOCIEDADE UNIPESSOAL LTDA,Ativa,http://cnpj.biz/43.663.740/0001-10,
43.109.224/0001-49,AK SERVICOS E VENDA DE EQUIPAMENTOS LTDA,Ativa,http://cnpj.biz/43.109.224/0001-49,
41.824.728/0001-15,EVA- AGRICULTURA URBANA LTDA,Ativa,http://cnpj.biz/41.824.728/0001-15,
44.564.352/0001-45,TENDZ LTDA,Ativa,http://cnpj.biz/44.564.352/0001-45,
44.139.151/0001-09,TIGER COMERCIO DE EMBALAGENS LTDA,Ativa,http://cnpj.biz/44.139.151/0001-09,
41.147.202/0001-48,PRINCESA COMERCIO DE PRODUTOS ARTESANAIS LTDA,Ativa,http://cnpj.biz/41.147.202/0001-48,
41.075.159/0001-52,TECH BOOSTER COMERCIO E SERVICOS LTDA,Ativa,http://cnpj.biz/41.075.159/0001-52,
42.995.989/0001-60,LEON COMERCIO DE VEICULOS LTDA,Ativa,http://cnpj.biz/42.995.989/0001-60,
41.420.062/0001-30,BIDALU COMERCIO DE ROUPAS E PRESENTES LTDA,Ativa,http://cnpj.biz/41.420.062/0001-30,
42.168.640/0001-55,TRICOPEDIA CURSOS E COMERCIO DE ARMARINHOS LTDA,Ativa,http://cnpj.biz/42.168.640/0001-55,
43.975.714/0001-28,IPLAY COMERCIO DE COLECIONAVEIS LTDA,Ativa,http://cnpj.biz/43.975.714/0001-28,
44.564.525/0001-25,KEPECAS COMERCIO DE PECAS AUTOMOTIVAS LTDA,Ativa,http://cnpj.biz/44.564.525/0001-25,
44.365.487/0001-81,RIC DISTRIBUIDORA LTDA,Ativa,http://cnpj.biz/44.365.487/0001-81,
44.246.204/0001-82,MAESTRO MULTIMARCAS LTDA,Ativa,http://cnpj.biz/44.246.204/0001-82,
43.849.927/0001-03,L E MANUTENCAO DE COMPUTADORES LTDA,Ativa,http://cnpj.biz/43.849.927/0001-03,
41.957.169/0001-11,MTOS O IMPERADOR DOS COSMETICOS LTDA,Ativa,http://cnpj.biz/41.957.169/0001-11,
42.363.361/0001-42,PLANTARE CONSULTORIA E COMERCIO LTDA,Ativa,http://cnpj.biz/42.363.361/0001-42,
43.687.348/0001-01,JP VAREJISTA LTDA,Ativa,http://cnpj.biz/43.687.348/0001-01,
42.508.347/0001-90,TERRA SUL AGRONEGOCIO LTDA,Ativa,http://cnpj.biz/42.508.347/0001-90,
43.531.373/0001-00,"TORK DESMANCHE E COMERCIO DE PECAS, PARTES E ACESSORIOS DE VEICULOS USADOS LTDA,Ativa",http://cnpj.biz/43.531.373/0001-00,
44.334.713/0001-67,VM ESPORTES LTDA,Ativa,http://cnpj.biz/44.334.713/0001-67,
43.636.374/0001-00,PRINTER CLOUD APLICATIVOS INTEGRADOS LTDA,Ativa,http://cnpj.biz/43.636.374/0001-00,
41.454.348/0001-36,IMPORT - R3 COMERCIO DE PRODUTOS DE HIGIENE E DESCARTAVEIS LTDA,Ativa,http://cnpj.biz/41.454.348/0001-36,
44.002.325/0001-89,DC COMERCIO E IMPORTACAO DE BEBIDAS LTDA,Ativa,http://cnpj.biz/44.002.325/0001-89,
41.513.801/0001-38,BERAMAR DISTRIBUIDORA LTDA,Ativa,http://cnpj.biz/41.513.801/0001-38,
44.640.931/0001-20,ANGELA RIBEIRO DA LUZ LTDA,Ativa,http://cnpj.biz/44.640.931/0001-20,
42.736.057/0001-01,N. A. COMERCIO DE PECAS E ACESSORIOS INDUSTRIAIS LTDA,Ativa,http://cnpj.biz/42.736.057/0001-01,
44.375.560/0001-04,F G R DE BARROS - OPEN THE BOX,Ativa,http://cnpj.biz/44.375.560/0001-04,
42.687.678/0001-34,CORAL DISTRIBUIDORA DE PECAS LTDA,Ativa,http://cnpj.biz/42.687.678/0001-34,
41.751.556/0001-05,BOM GAS COMERCIO DE GAS LIQUEFEITO DE PETROLEO LTDA,Ativa,http://cnpj.biz/41.751.556/0001-05,
43.870.628/0001-50,A CORREIA COMERCIO DE MATERIAIS DE CONSTRUCAO E PISCINAS,Ativa,http://cnpj.biz/43.870.628/0001-50,
43.786.619/0001-86,TECSYSTEM SOLUCOES EM HIGIENIZACAO LTDA,Ativa,http://cnpj.biz/43.786.619/0001-86,
42.443.429/0001-01,VICTOR GALISA DOS SANTOS LTDA,Ativa,http://cnpj.biz/42.443.429/0001-01,
30.328.472/0003-09,SACOLAO CAPITAL COMERCIO DE HORTIFRUTI LTDA,Ativa,http://cnpj.biz/30.328.472/0003-09,
42.648.225/0001-07,BELETI COMERCIO DE VEICULOS LTDA,Ativa,http://cnpj.biz/42.648.225/0001-07,
44.103.709/0001-98,CRISTIANO SIMER DE RAMOS RECICLAGEM,Ativa,http://cnpj.biz/44.103.709/0001-98,
42.344.413/0001-33,JOSE LUIZ MAROCHI ,Ativa,http://cnpj.biz/42.344.413/0001-33,
41.575.407/0001-24,DISTRIBUIDORA BOM DE GAS LTDA,Ativa,http://cnpj.biz/41.575.407/0001-24,
43.577.075/0001-42,N S PITON COMERCIO DE ARTIGOS DO VESTUARIO LTDA,Ativa,http://cnpj.biz/43.577.075/0001-42,
41.702.265/0001-19,EDIVAL CARDOSO GONCALVES ,Ativa,http://cnpj.biz/41.702.265/0001-19,
43.768.455/0001-64,ANA R BEMBEM MERCEARIA E ARMAZEM,Ativa,http://cnpj.biz/43.768.455/0001-64,
41.612.346/0001-28,J & R PAPELARIA E VARIEDADES LTDA,Ativa,http://cnpj.biz/41.612.346/0001-28,
03.853.867/0002-69,PIEROBOM COMERCIO DE SEMIJOIAS LTDA,Ativa,http://cnpj.biz/03.853.867/0002-69,
41.228.741/0001-01,RONIVAN MENDES PINHEIRO LOPES LTDA,Ativa,http://cnpj.biz/41.228.741/0001-01,
41.124.518/0001-14,AFC HORTIFRUTIGRANJEIROS LTDA,Ativa,http://cnpj.biz/41.124.518/0001-14,
42.524.428/0001-83,LAIA COMERCIO DE PRODUTOS ALIMENTICIOS LTDA,Ativa,http://cnpj.biz/42.524.428/0001-83,
44.057.706/0001-65,J. A SOUZA MOVEIS PLANEJADOS LTDA,Ativa,http://cnpj.biz/44.057.706/0001-65,
43.849.049/0001-26,FERNANDINHO COMERCIO DE BEBIDAS LTDA,Ativa,http://cnpj.biz/43.849.049/0001-26,
42.272.084/0001-62,COMPANY INOX ASER LTDA,Ativa,http://cnpj.biz/42.272.084/0001-62,
43.921.019/0001-83,COMERCIO FIX LTDA,Ativa,http://cnpj.biz/43.921.019/0001-83,
30.178.873/0002-30,J. R. DEL GROSSI COMERCIO,Ativa,http://cnpj.biz/30.178.873/0002-30,
42.746.988/0001-82,LINEA COMERCIO DE COMPONENTES ELETRONICOS LTDA,Ativa,http://cnpj.biz/42.746.988/0001-82,
44.180.547/0001-91,NIEHUES MODA PRAIA E FITNESS LTDA,Ativa,http://cnpj.biz/44.180.547/0001-91,
42.598.586/0001-88,LUCIANE SANTANA,Ativa,http://cnpj.biz/42.598.586/0001-88,
42.929.217/0001-20,LYNX AIR COMERCIO DE PECAS LTDA,Ativa,http://cnpj.biz/42.929.217/0001-20,
43.925.725/0001-01,ROSAS DE SAL LTDA,Ativa,http://cnpj.biz/43.925.725/0001-01,
41.174.008/0001-51,JARDIM 420 LTDA,Ativa,http://cnpj.biz/41.174.008/0001-51,
41.702.510/0001-98,MTG COMERCIO DE JOGOS E ENTRETENIMENTOS LTDA,Ativa,http://cnpj.biz/41.702.510/0001-98,
42.065.804/0001-19,CENTRAL OLEO AUTO COMERCIO DE LUBRIFICANTES LTDA,Ativa,http://cnpj.biz/42.065.804/0001-19,
41.148.980/0001-51,INOVE COMERCIO DE PRODUTOS TECNOLOGICOS LTDA,Ativa,http://cnpj.biz/41.148.980/0001-51,
41.429.425/0001-06,CONSTTELART PRODUTOS & ACESSORIOS LTDA,Ativa,http://cnpj.biz/41.429.425/0001-06,
43.429.917/0001-19,OBBY COMERCIO DE ALIMENTOS SAUDAVEIS LTDA,Ativa,http://cnpj.biz/43.429.917/0001-19,
42.455.571/0001-60,GOTTEC IMPORTADORA LTDA,Ativa,http://cnpj.biz/42.455.571/0001-60,
43.517.863/0001-43,K.STONE MARBLE E DESIGN LTDA,Ativa,http://cnpj.biz/43.517.863/0001-43,
44.430.492/0001-20,BCA COMERCIO DE PRODUTOS PARA A SAUDE LTDA,Ativa,http://cnpj.biz/44.430.492/0001-20,
41.858.216/0001-70,F.P.H. MATERIAIS DE CONSTRUCAO LTDA,Ativa,http://cnpj.biz/41.858.216/0001-70,
42.090.135/0001-35,RAFAEL DOS SANTOS MEDEIROS COMERCIO VAREJISTA E REPRESENTANTE COMERCIAL DE PECAS AUTOMOTIVAS NOVAS E USADAS LTDA,Ativa,http://cnpj.biz/42.090.135/0001-35,N°,498,-,CURITIBA,-,PR
42.591.650/0001-07,HELP GLASS VIDRACARIA LTDA,Ativa,http://cnpj.biz/42.591.650/0001-07,
33.103.305/0002-69,REFRISELL COMERCIO DE EQUIPAMENTOS PARA REFRIGERACAO LTDA,Ativa,http://cnpj.biz/33.103.305/0002-69,
43.427.873/0001-98,"LOW PRESSURE COMERCIO, ENSINO E PRODUCAO AUDIOVISUAL LTDA,Ativa",http://cnpj.biz/43.427.873/0001-98,
41.191.276/0001-81,MTM DISTRIBUIDORA DE BEBIDAS LTDA,Ativa,http://cnpj.biz/41.191.276/0001-81,
42.497.618/0001-59,MACLIMP LTDA,Ativa,http://cnpj.biz/42.497.618/0001-59,
44.681.598/0001-05,WINE SPIRIT LTDA,Ativa,http://cnpj.biz/44.681.598/0001-05,
42.910.772/0001-00,SS COMERCIO CRIATIVO LTDA,Ativa,http://cnpj.biz/42.910.772/0001-00,
43.882.676/0001-69,MF BOX 1 LTDA,Ativa,http://cnpj.biz/43.882.676/0001-69,
43.160.452/0001-43,KM FARAH LTDA,Ativa,http://cnpj.biz/43.160.452/0001-43,
43.130.817/0001-97,RE - COMMERCE LTDA,Ativa,http://cnpj.biz/43.130.817/0001-97,
42.722.999/0001-22,A. ROCHA TERASAKA COMERCIAL,Ativa,http://cnpj.biz/42.722.999/0001-22,
41.419.056/0001-62,JRA DISTRIBUIDORA DE PRODUTOS OPTICOS LTDA,Ativa,http://cnpj.biz/41.419.056/0001-62,
41.301.033/0001-59,NUTRION COMERCIO DE SUPLEMENTOS ALIMENTARES LTDA,Ativa,http://cnpj.biz/41.301.033/0001-59,
43.893.798/0001-50,PANQUECA E PIRULITO SUPPLIES E CURSOS ONLINE LTDA,Ativa,http://cnpj.biz/43.893.798/0001-50,
43.940.244/0001-67,NEW TAG INTERMEDIACAO DE NEGOCIOS LTDA,Ativa,http://cnpj.biz/43.940.244/0001-67,
42.031.125/0001-29,LEMON SOLUCOES PARA EVENTOS LTDA,Ativa,http://cnpj.biz/42.031.125/0001-29,
42.223.258/0001-05,CHERISH COMERCIO DE CONFECCOES LTDA,Ativa,http://cnpj.biz/42.223.258/0001-05,
22.487.757/0002-75,MEDSUL COMERCIO ATACADISTA DE EQUIPAMENTOS HOSPITALARES E DE LABORATORIOS LTDA,Ativa,http://cnpj.biz/22.487.757/0002-75,
41.390.920/0001-40,JM COMERCIO E INTERMEDIACAO LTDA,Ativa,http://cnpj.biz/41.390.920/0001-40,
44.439.504/0001-88,SMART PLACE CWB COMERCIO DE PRODUTOS DE AUTOMACAO RESIDENCIAL LTDA,Ativa,http://cnpj.biz/44.439.504/0001-88,
44.108.459/0001-89,RLF COMERCIO DE ROUPAS E ACESSORIOS LTDA,Ativa,http://cnpj.biz/44.108.459/0001-89,
43.945.449/0001-35,RKNOP COMERCIO DE INFORMATICA LTDA,Ativa,http://cnpj.biz/43.945.449/0001-35,
41.886.179/0001-03,MARCIANA MARIA MORESCO & CIA LTDA,Ativa,http://cnpj.biz/41.886.179/0001-03,
43.039.138/0001-07,FG ELETRICA & INFORMATICA LTDA,Ativa,http://cnpj.biz/43.039.138/0001-07,
43.648.209/0001-79,MALU COMERCIO E EXPORTACAO DE FRUTAS LTDA,Ativa,http://cnpj.biz/43.648.209/0001-79,
43.536.352/0001-79,MAXIMA COMERCIAL DE ALIMENTOS LTDA,Ativa,http://cnpj.biz/43.536.352/0001-79,
44.176.256/0001-20,EXPERIENCE BOX COMERCIO DE CHOCOLATE LTDA,Ativa,http://cnpj.biz/44.176.256/0001-20,
42.161.949/0001-13,MOTO4 COMERCIO E MANUTENCAO DE MOTOS LTDA,Ativa,http://cnpj.biz/42.161.949/0001-13,
44.014.571/0001-50,DAYENNE DAL TOSO DE RAMALHO VEICULOS,Ativa,http://cnpj.biz/44.014.571/0001-50,
41.850.444/0001-01,CAFE E CHOCOLATES CENTRO CIVICO LTDA,Ativa,http://cnpj.biz/41.850.444/0001-01,
43.623.189/0001-81,BATELCON CONSTRUTORA LTDA,Ativa,http://cnpj.biz/43.623.189/0001-81,
44.352.279/0001-48,ULTRAFERTIL FERTILIZANTES LTDA,Ativa,http://cnpj.biz/44.352.279/0001-48,
43.855.627/0001-37,NOVO TEMPO AUTO LTDA,Ativa,http://cnpj.biz/43.855.627/0001-37,
44.585.383/0001-82,RNH COMERCIO DE EMBALAGENS LTDA,Ativa,http://cnpj.biz/44.585.383/0001-82,
41.086.656/0001-56,NAWEB MULTIMARCAS LTDA,Ativa,http://cnpj.biz/41.086.656/0001-56,
42.950.481/0001-46,FRESH MARKET LTDA,Ativa,http://cnpj.biz/42.950.481/0001-46,
43.364.489/0001-93,BEVI EXPRESS MINI MERCADO LTDA,Ativa,http://cnpj.biz/43.364.489/0001-93,
41.382.395/0001-11,ECOLOGICOS COSMETICOS LTDA,Ativa,http://cnpj.biz/41.382.395/0001-11,
42.749.407/0001-66,R.J.B COMERCIO E SERVICOS DE FERRAGENS LTDA,Ativa,http://cnpj.biz/42.749.407/0001-66,
43.068.886/0001-18,IELETRON ELETRONICOS LTDA,Ativa,http://cnpj.biz/43.068.886/0001-18,
43.631.940/0001-91,BAGLAND COMERCIO DE MOCHILAS E ACESSORIOS LTDA,Ativa,http://cnpj.biz/43.631.940/0001-91,
41.906.284/0001-67,BILLY STORE COMERCIO DE AUTO PECAS E ELETRONICOS LTDA,Ativa,http://cnpj.biz/41.906.284/0001-67,
43.952.020/0001-75,CWB COMERCIO DE CONTAINERS LTDA,Ativa,http://cnpj.biz/43.952.020/0001-75,
41.087.037/0001-86,CEOLLI COMERCIO ELETRONICO LTDA,Ativa,http://cnpj.biz/41.087.037/0001-86,
41.142.416/0001-21,NATUCELLUS COMERCIO DE PRODUTOS NATURAIS LTDA,Ativa,http://cnpj.biz/41.142.416/0001-21,
44.039.620/0001-00,TPA GROUP DISTRIBUIDORA DE PECAS LTDA,Ativa,http://cnpj.biz/44.039.620/0001-00,
43.963.478/0001-20,ABC COMERCIAL DE ALIMENTOS LTDA,Ativa,http://cnpj.biz/43.963.478/0001-20,
44.247.612/0001-59,QOPH COMERCIO ELETRONICO LTDA,Ativa,http://cnpj.biz/44.247.612/0001-59,
43.309.168/0001-96,LAGO E TONSIG COMERCIO DE PRODUTOS NATURAIS LTDA,Ativa,http://cnpj.biz/43.309.168/0001-96,
44.564.642/0001-99,LOLLITHA KIDS E WOMAN LTDA,Ativa,http://cnpj.biz/44.564.642/0001-99,
44.652.492/0001-75,ELAINE MARTINS NOVELLO COMERCIO DE MOVEIS,Ativa,http://cnpj.biz/44.652.492/0001-75,
44.051.724/0001-30,AUTO JOTA COMERCIO DE VEICULOS LTDA,Ativa,http://cnpj.biz/44.051.724/0001-30,
44.405.586/0001-40,ARMAZEM SAO VICENTE LTDA,Ativa,http://cnpj.biz/44.405.586/0001-40,
44.116.542/0001-08,NEW HOPE COSMETICS LTDA,Ativa,http://cnpj.biz/44.116.542/0001-08,
43.163.332/0001-08,AV OFFICE MOVEIS CORPORATIVOS LTDA,Ativa,http://cnpj.biz/43.163.332/0001-08,
28.624.422/0002-38,VRX ABRASIVES COMERCIO DE ABRASIVOS LTDA,Ativa,http://cnpj.biz/28.624.422/0002-38,
42.544.378/0001-04,TAURA DISTRIBUIDORA DE EMBALAGENS LTDA,Ativa,http://cnpj.biz/42.544.378/0001-04,
41.614.450/0001-51,METAIS PIONEIRO LTDA,Ativa,http://cnpj.biz/41.614.450/0001-51,
41.562.705/0001-80,FUTURAMA DISTRIBUIDORA DE BEBIDAS LTDA,Ativa,http://cnpj.biz/41.562.705/0001-80,
42.909.139/0001-00,STALEIRINHO SPORTS LTDA,Ativa,http://cnpj.biz/42.909.139/0001-00,
42.227.054/0001-34,ROSELI DOMINGUES FERREIRA,Ativa,http://cnpj.biz/42.227.054/0001-34,
43.370.842/0001-48,CLAUDINEIA APARECIDA VIEIRA DA CRUZ DA SILVA,Ativa,http://cnpj.biz/43.370.842/0001-48,
42.098.990/0001-92,PROLICO PAPELARIA LTDA,Ativa,http://cnpj.biz/42.098.990/0001-92,
42.238.134/0001-95,MEEH & CO ARTIGOS DO VESTUARIO LTDA,Ativa,http://cnpj.biz/42.238.134/0001-95,
44.609.262/0001-23,GARAGEM 245 LTDA,Ativa,http://cnpj.biz/44.609.262/0001-23,
41.576.550/0001-30,LINAZZI TRANSMISSAO AUTOMATICA LTDA,Ativa,http://cnpj.biz/41.576.550/0001-30,
41.719.687/0001-05,PETROFORT PETROLEO MERCES LTDA,Ativa,http://cnpj.biz/41.719.687/0001-05,
42.107.424/0001-08,NSFW COMPRAS CORPOR,AtivaS LTDA,Ativa,http://cnpj.biz/42.107.424/0001-08,
41.943.024/0001-61,ALPAMAYO EQUIPAMENTOS ESPORTIVOS LTDA,Ativa,http://cnpj.biz/41.943.024/0001-61,
43.817.343/0001-56,FAMILIA MELCHIORETTO CACHACARIA LTDA,Ativa,http://cnpj.biz/43.817.343/0001-56,
43.176.484/0001-37,KAZI MOBILIARIO LTDA,Ativa,http://cnpj.biz/43.176.484/0001-37,
41.281.686/0001-13,FOOD 2 GO - MERCADO AUTONOMO LTDA,Ativa,http://cnpj.biz/41.281.686/0001-13,
